assignment_id,family_id,vehicle_no,driver_no,assignment_type,exposure_factor,effective_date,status
ASSFAM00027201,FAM000272,01,01,primary,1.0,2019-10-01,removed
ASSFAM00036301,FAM000363,01,01,primary,1.0,2019-10-01,removed
ASSFAM00038701,FAM000387,01,01,primary,1.0,2019-10-01,removed
ASSFAM000418002,FAM000418,2,01,primary,1.0,2019-10-01,removed
ASSFAM00049401,FAM000494,01,01,primary,1.0,2019-10-01,removed
ASSFAM00099101,FAM000991,01,01,primary,1.0,2019-10-01,removed
ASSFAM00101801,FAM001018,01,01,primary,1.0,2019-10-01,removed
ASSFAM00045201,FAM000452,01,01,primary,1.0,2019-11-01,removed
ASSFAM00071001,FAM000710,01,01,primary,1.0,2019-11-01,removed
ASSFAM00077901,FAM000779,01,01,primary,1.0,2019-11-01,removed
ASSFAM00092901,FAM000929,01,01,primary,1.0,2019-11-01,removed
ASSFAM00001001,FAM000010,01,01,primary,1.0,2019-12-01,active
ASSFAM00002001,FAM000020,01,01,primary,1.0,2019-12-01,removed
ASSFAM00002101,FAM000021,01,01,primary,1.0,2019-12-01,active
ASSFAM00021001,FAM000210,01,01,primary,1.0,2019-12-01,removed
ASSFAM00031901,FAM000319,01,01,primary,1.0,2019-12-01,removed
ASSFAM00043301,FAM000433,01,01,primary,1.0,2019-12-01,removed
ASSFAM00052101,FAM000521,01,01,primary,1.0,2019-12-01,removed
ASSFAM00077801,FAM000778,01,01,primary,1.0,2019-12-01,removed
ASSFAM00004901,FAM000049,01,01,primary,1.0,2020-01-01,removed
ASSFAM00013601,FAM000136,01,01,primary,1.0,2020-01-01,removed
ASSFAM00016301,FAM000163,01,01,primary,1.0,2020-01-01,removed
ASSFAM00040401,FAM000404,01,01,primary,1.0,2020-01-01,removed
ASSFAM00090001,FAM000900,01,01,primary,1.0,2020-01-01,active
ASSFAM00059301,FAM000593,01,01,primary,1.0,2020-02-01,removed
ASSFAM00062201,FAM000622,01,01,primary,1.0,2020-02-01,active
ASSFAM00076801,FAM000768,01,01,primary,1.0,2020-02-01,removed
ASSFAM00001801,FAM000018,01,01,primary,1.0,2020-03-01,removed
ASSFAM00005201,FAM000052,01,01,primary,1.0,2020-03-01,removed
ASSFAM00010701,FAM000107,01,01,primary,1.0,2020-03-01,removed
ASSFAM00011501,FAM000115,01,01,primary,1.0,2020-03-01,removed
ASSFAM00037301,FAM000373,01,01,primary,1.0,2020-03-01,active
ASSFAM00042601,FAM000426,01,01,primary,1.0,2020-03-01,active
ASSFAM00048801,FAM000488,01,01,primary,1.0,2020-03-01,removed
ASSFAM00051801,FAM000518,01,01,primary,1.0,2020-03-01,removed
ASSFAM000549002,FAM000549,2,01,primary,1.0,2020-03-01,active
ASSFAM00059501,FAM000595,01,01,primary,1.0,2020-03-01,active
ASSFAM00083701,FAM000837,01,01,primary,1.0,2020-03-01,active
ASSFAM00003901,FAM000039,01,01,primary,1.0,2020-04-01,removed
ASSFAM00005801,FAM000058,01,01,primary,1.0,2020-04-01,active
ASSFAM00008601,FAM000086,01,01,primary,1.0,2020-04-01,active
ASSFAM00034801,FAM000348,01,01,primary,1.0,2020-04-01,active
ASSFAM00047501,FAM000475,01,01,primary,1.0,2020-04-01,removed
ASSFAM000529002,FAM000529,2,01,primary,1.0,2020-04-01,active
ASSFAM00107001,FAM001070,01,01,primary,1.0,2020-04-01,active
ASSFAM00002401,FAM000024,01,01,primary,1.0,2020-05-01,removed
ASSFAM00027001,FAM000270,01,01,primary,1.0,2020-05-01,removed
ASSFAM00034601,FAM000346,01,01,primary,1.0,2020-05-01,active
ASSFAM00053901,FAM000539,01,01,primary,1.0,2020-05-01,removed
ASSFAM00061201,FAM000612,01,01,primary,1.0,2020-05-01,removed
ASSFAM00105201,FAM001052,01,01,primary,1.0,2020-05-01,removed
ASSFAM00008701,FAM000087,01,01,primary,1.0,2020-06-01,removed
ASSFAM00015201,FAM000152,01,01,primary,1.0,2020-06-01,removed
ASSFAM00017301,FAM000173,01,01,primary,1.0,2020-06-01,removed
ASSFAM00020401,FAM000204,01,01,primary,1.0,2020-06-01,removed
ASSFAM00021801,FAM000218,01,01,primary,1.0,2020-06-01,active
ASSFAM00052301,FAM000523,01,01,primary,1.0,2020-06-01,removed
ASSFAM00096301,FAM000963,01,01,primary,1.0,2020-06-01,removed
ASSFAM00105301,FAM001053,01,01,primary,1.0,2020-06-01,removed
ASSFAM00004701,FAM000047,01,01,primary,1.0,2020-07-01,active
ASSFAM00014301,FAM000143,01,01,primary,1.0,2020-07-01,removed
ASSFAM00019401,FAM000194,01,01,primary,1.0,2020-07-01,removed
ASSFAM00057301,FAM000573,01,01,primary,1.0,2020-07-01,removed
ASSFAM00058801,FAM000588,01,01,primary,1.0,2020-07-01,removed
ASSFAM00060401,FAM000604,01,01,primary,1.0,2020-07-01,removed
ASSFAM00062001,FAM000620,01,01,primary,1.0,2020-07-01,active
ASSFAM00081901,FAM000819,01,01,primary,1.0,2020-07-01,removed
ASSFAM00090801,FAM000908,01,01,primary,1.0,2020-07-01,removed
ASSFAM00094901,FAM000949,01,01,primary,1.0,2020-07-01,removed
ASSFAM00095701,FAM000957,01,01,primary,1.0,2020-07-01,removed
ASSFAM00017201,FAM000172,01,01,primary,1.0,2020-08-01,active
ASSFAM00020601,FAM000206,01,01,primary,1.0,2020-08-01,removed
ASSFAM00031601,FAM000316,01,01,primary,1.0,2020-08-01,active
ASSFAM00033701,FAM000337,01,01,primary,1.0,2020-08-01,removed
ASSFAM00056901,FAM000569,01,01,primary,1.0,2020-08-01,active
ASSFAM00057701,FAM000577,01,01,primary,1.0,2020-08-01,removed
ASSFAM000700002,FAM000700,2,01,primary,1.0,2020-08-01,active
ASSFAM00108801,FAM001088,01,01,primary,1.0,2020-08-01,removed
ASSFAM00038001,FAM000380,01,01,primary,1.0,2020-09-01,removed
ASSFAM00055201,FAM000552,01,01,primary,1.0,2020-09-01,active
ASSFAM00068301,FAM000683,01,01,primary,1.0,2020-09-01,active
ASSFAM00073501,FAM000735,01,01,primary,1.0,2020-09-01,removed
ASSFAM00090201,FAM000902,01,01,primary,1.0,2020-09-01,removed
ASSFAM00098101,FAM000981,01,01,primary,1.0,2020-09-01,removed
ASSFAM00106101,FAM001061,01,01,primary,1.0,2020-09-01,removed
ASSFAM00000701,FAM000007,01,01,primary,1.0,2020-10-01,active
ASSFAM00007001,FAM000070,01,01,primary,1.0,2020-10-01,active
ASSFAM00011201,FAM000112,01,01,primary,1.0,2020-10-01,active
ASSFAM00017001,FAM000170,01,01,primary,1.0,2020-10-01,removed
ASSFAM00031201,FAM000312,01,01,primary,1.0,2020-10-01,removed
ASSFAM00031701,FAM000317,01,01,primary,1.0,2020-10-01,removed
ASSFAM00044601,FAM000446,01,01,primary,1.0,2020-10-01,active
ASSFAM00050101,FAM000501,01,01,primary,1.0,2020-10-01,removed
ASSFAM00056001,FAM000560,01,01,primary,1.0,2020-10-01,removed
ASSFAM00078401,FAM000784,01,01,primary,1.0,2020-10-01,removed
ASSFAM00082601,FAM000826,01,01,primary,1.0,2020-10-01,removed
ASSFAM00087401,FAM000874,01,01,primary,1.0,2020-10-01,removed
ASSFAM00102701,FAM001027,01,01,primary,1.0,2020-10-01,removed
ASSFAM00106301,FAM001063,01,01,primary,1.0,2020-10-01,active
ASSFAM00000601,FAM000006,01,01,primary,1.0,2020-11-01,removed
ASSFAM00050101,FAM000501,01,01,primary,1.0,2020-11-01,removed
ASSFAM00052301,FAM000523,01,01,primary,1.0,2020-11-01,removed
ASSFAM00077701,FAM000777,01,01,primary,1.0,2020-11-01,removed
ASSFAM00085801,FAM000858,01,01,primary,1.0,2020-11-01,removed
ASSFAM00092101,FAM000921,01,01,primary,1.0,2020-11-01,active
ASSFAM000085002,FAM000085,2,01,primary,1.0,2020-12-01,removed
ASSFAM00014501,FAM000145,01,01,primary,1.0,2020-12-01,active
ASSFAM00026001,FAM000260,01,01,primary,1.0,2020-12-01,active
ASSFAM00033301,FAM000333,01,01,primary,1.0,2020-12-01,removed
ASSFAM00073601,FAM000736,01,01,primary,1.0,2020-12-01,removed
ASSFAM00075701,FAM000757,01,01,primary,1.0,2020-12-01,active
ASSFAM000824002,FAM000824,2,01,primary,1.0,2020-12-01,removed
ASSFAM00097601,FAM000976,01,01,primary,1.0,2020-12-01,removed
ASSFAM00098501,FAM000985,01,01,primary,1.0,2020-12-01,removed
ASSFAM00102901,FAM001029,01,01,primary,1.0,2020-12-01,removed
ASSFAM00018401,FAM000184,01,01,primary,1.0,2021-01-01,removed
ASSFAM00029001,FAM000290,01,01,primary,1.0,2021-01-01,removed
ASSFAM00049801,FAM000498,01,01,primary,1.0,2021-01-01,removed
ASSFAM00063101,FAM000631,01,01,primary,1.0,2021-01-01,removed
ASSFAM00066901,FAM000669,01,01,primary,1.0,2021-01-01,active
ASSFAM00085401,FAM000854,01,01,primary,1.0,2021-01-01,removed
ASSFAM00087401,FAM000874,01,01,primary,1.0,2021-01-01,removed
ASSFAM00089501,FAM000895,01,01,primary,1.0,2021-01-01,removed
ASSFAM00103901,FAM001039,01,01,primary,1.0,2021-01-01,removed
ASSFAM00106201,FAM001062,01,01,primary,1.0,2021-01-01,active
ASSFAM00011701,FAM000117,01,01,primary,1.0,2021-02-01,removed
ASSFAM00024301,FAM000243,01,01,primary,1.0,2021-02-01,removed
ASSFAM00030701,FAM000307,01,01,primary,1.0,2021-02-01,removed
ASSFAM00038901,FAM000389,01,01,primary,1.0,2021-02-01,removed
ASSFAM00041101,FAM000411,01,01,primary,1.0,2021-02-01,removed
ASSFAM00073901,FAM000739,01,01,primary,1.0,2021-02-01,removed
ASSFAM000747002,FAM000747,2,01,primary,1.0,2021-02-01,removed
ASSFAM00080601,FAM000806,01,01,primary,1.0,2021-02-01,active
ASSFAM00081501,FAM000815,01,01,primary,1.0,2021-02-01,removed
ASSFAM00083101,FAM000831,01,01,primary,1.0,2021-02-01,removed
ASSFAM00088301,FAM000883,01,01,primary,1.0,2021-02-01,active
ASSFAM00095901,FAM000959,01,01,primary,1.0,2021-02-01,removed
ASSFAM00099001,FAM000990,01,01,primary,1.0,2021-02-01,removed
ASSFAM00104601,FAM001046,01,01,primary,1.0,2021-02-01,removed
ASSFAM00005201,FAM000052,01,01,primary,1.0,2021-03-01,removed
ASSFAM00005501,FAM000055,01,01,primary,1.0,2021-03-01,removed
ASSFAM00009701,FAM000097,01,01,primary,1.0,2021-03-01,active
ASSFAM00013601,FAM000136,01,01,primary,1.0,2021-03-01,removed
ASSFAM00020101,FAM000201,01,01,primary,1.0,2021-03-01,removed
ASSFAM00046501,FAM000465,01,01,primary,1.0,2021-03-01,removed
ASSFAM00047801,FAM000478,01,01,primary,1.0,2021-03-01,removed
ASSFAM000754002,FAM000754,2,01,primary,1.0,2021-03-01,active
ASSFAM000854002,FAM000854,2,01,primary,1.0,2021-03-01,active
ASSFAM00100301,FAM001003,01,01,primary,1.0,2021-03-01,removed
ASSFAM00110201,FAM001102,01,01,primary,1.0,2021-03-01,removed
ASSFAM00022101,FAM000221,01,01,primary,1.0,2021-04-01,removed
ASSFAM00035801,FAM000358,01,01,primary,1.0,2021-04-01,removed
ASSFAM00041101,FAM000411,01,01,primary,1.0,2021-04-01,active
ASSFAM00048701,FAM000487,01,01,primary,1.0,2021-04-01,removed
ASSFAM00055501,FAM000555,01,01,primary,1.0,2021-04-01,removed
ASSFAM00069601,FAM000696,01,01,primary,1.0,2021-04-01,removed
ASSFAM00070201,FAM000702,01,01,primary,1.0,2021-04-01,removed
ASSFAM00074501,FAM000745,01,01,primary,1.0,2021-04-01,removed
ASSFAM00086201,FAM000862,01,01,primary,1.0,2021-04-01,removed
ASSFAM00100701,FAM001007,01,01,primary,1.0,2021-04-01,active
ASSFAM000200002,FAM000200,2,01,primary,1.0,2021-05-01,removed
ASSFAM00024001,FAM000240,01,01,primary,1.0,2021-05-01,active
ASSFAM000249002,FAM000249,2,01,primary,1.0,2021-05-01,active
ASSFAM00041701,FAM000417,01,01,primary,1.0,2021-05-01,removed
ASSFAM00054201,FAM000542,01,01,primary,1.0,2021-05-01,removed
ASSFAM00071201,FAM000712,01,01,primary,1.0,2021-05-01,active
ASSFAM00077201,FAM000772,01,01,primary,1.0,2021-05-01,removed
ASSFAM000945002,FAM000945,2,01,primary,1.0,2021-05-01,active
ASSFAM00103701,FAM001037,01,01,primary,1.0,2021-05-01,removed
ASSFAM000107002,FAM000107,2,01,primary,1.0,2021-06-01,removed
ASSFAM00042701,FAM000427,01,01,primary,1.0,2021-06-01,removed
ASSFAM00078601,FAM000786,01,01,primary,1.0,2021-06-01,removed
ASSFAM00087301,FAM000873,01,01,primary,1.0,2021-06-01,removed
ASSFAM00000101,FAM000001,01,01,primary,1.0,2021-07-01,removed
ASSFAM00012401,FAM000124,01,01,primary,1.0,2021-07-01,removed
ASSFAM000182002,FAM000182,2,01,primary,1.0,2021-07-01,active
ASSFAM00035001,FAM000350,01,01,primary,1.0,2021-07-01,removed
ASSFAM00056501,FAM000565,01,01,primary,1.0,2021-07-01,removed
ASSFAM00058201,FAM000582,01,01,primary,1.0,2021-07-01,removed
ASSFAM00073501,FAM000735,01,01,primary,1.0,2021-07-01,active
ASSFAM00076901,FAM000769,01,01,primary,1.0,2021-07-01,removed
ASSFAM000906002,FAM000906,2,01,primary,1.0,2021-07-01,active
ASSFAM00008501,FAM000085,01,01,primary,1.0,2021-08-01,removed
ASSFAM00036501,FAM000365,01,01,primary,1.0,2021-08-01,removed
ASSFAM00039601,FAM000396,01,01,primary,1.0,2021-08-01,removed
ASSFAM00053501,FAM000535,01,01,primary,1.0,2021-08-01,removed
ASSFAM00053601,FAM000536,01,01,primary,1.0,2021-08-01,removed
ASSFAM00065601,FAM000656,01,01,primary,1.0,2021-08-01,active
ASSFAM000735002,FAM000735,2,01,primary,1.0,2021-08-01,active
ASSFAM00083001,FAM000830,01,01,primary,1.0,2021-08-01,removed
ASSFAM000876002,FAM000876,2,01,primary,1.0,2021-08-01,active
ASSFAM00089501,FAM000895,01,01,primary,1.0,2021-08-01,active
ASSFAM000058002,FAM000058,2,01,primary,1.0,2021-09-01,active
ASSFAM00012801,FAM000128,01,01,primary,1.0,2021-09-01,removed
ASSFAM00043801,FAM000438,01,01,primary,1.0,2021-09-01,active
ASSFAM000447002,FAM000447,2,01,primary,1.0,2021-09-01,active
ASSFAM00054401,FAM000544,01,01,primary,1.0,2021-09-01,removed
ASSFAM00066501,FAM000665,01,01,primary,1.0,2021-09-01,active
ASSFAM00085801,FAM000858,01,01,primary,1.0,2021-09-01,removed
ASSFAM001093002,FAM001093,2,01,primary,1.0,2021-09-01,active
ASSFAM00008201,FAM000082,01,01,primary,1.0,2021-10-01,active
ASSFAM00048701,FAM000487,01,01,primary,1.0,2021-10-01,removed
ASSFAM00060701,FAM000607,01,01,primary,1.0,2021-10-01,removed
ASSFAM00100801,FAM001008,01,01,primary,1.0,2021-10-01,active
ASSFAM00005601,FAM000056,01,01,primary,1.0,2021-11-01,removed
ASSFAM00014401,FAM000144,01,01,primary,1.0,2021-11-01,removed
ASSFAM00052101,FAM000521,01,01,primary,1.0,2021-11-01,removed
ASSFAM00065901,FAM000659,01,01,primary,1.0,2021-11-01,active
ASSFAM00087301,FAM000873,01,01,primary,1.0,2021-11-01,removed
ASSFAM00097501,FAM000975,01,01,primary,1.0,2021-11-01,removed
ASSFAM001071002,FAM001071,2,01,primary,1.0,2021-11-01,active
ASSFAM00029301,FAM000293,01,01,primary,1.0,2021-12-01,removed
ASSFAM00044301,FAM000443,01,01,primary,1.0,2021-12-01,active
ASSFAM00057601,FAM000576,01,01,primary,1.0,2021-12-01,removed
ASSFAM000812002,FAM000812,2,01,primary,1.0,2021-12-01,removed
ASSFAM00094201,FAM000942,01,01,primary,1.0,2021-12-01,removed
ASSFAM000975002,FAM000975,2,01,primary,1.0,2021-12-01,active
ASSFAM00110001,FAM001100,01,01,primary,1.0,2021-12-01,removed
ASSFAM00000501,FAM000005,01,01,primary,1.0,2022-01-01,removed
ASSFAM00018901,FAM000189,01,01,primary,1.0,2022-01-01,removed
ASSFAM00023401,FAM000234,01,01,primary,1.0,2022-01-01,active
ASSFAM00035301,FAM000353,01,01,primary,1.0,2022-01-01,active
ASSFAM00036201,FAM000362,01,01,primary,1.0,2022-01-01,active
ASSFAM00051401,FAM000514,01,01,primary,1.0,2022-01-01,removed
ASSFAM00053501,FAM000535,01,01,primary,1.0,2022-01-01,removed
ASSFAM00057301,FAM000573,01,01,primary,1.0,2022-01-01,active
ASSFAM00062701,FAM000627,01,01,primary,1.0,2022-01-01,removed
ASSFAM00062801,FAM000628,01,01,primary,1.0,2022-01-01,active
ASSFAM00082501,FAM000825,01,01,primary,1.0,2022-01-01,removed
ASSFAM00099501,FAM000995,01,01,primary,1.0,2022-01-01,removed
ASSFAM00108301,FAM001083,01,01,primary,1.0,2022-01-01,removed
ASSFAM00004901,FAM000049,01,01,primary,1.0,2022-02-01,active
ASSFAM00015101,FAM000151,01,01,primary,1.0,2022-02-01,active
ASSFAM00029601,FAM000296,01,01,primary,1.0,2022-02-01,removed
ASSFAM00036601,FAM000366,01,01,primary,1.0,2022-02-01,removed
ASSFAM0004992,FAM000499,2,01,primary,1.0,2022-02-01,active
ASSFAM00079201,FAM000792,01,01,primary,1.0,2022-02-01,active
ASSFAM00090501,FAM000905,01,01,primary,1.0,2022-02-01,active
ASSFAM00095401,FAM000954,01,01,primary,1.0,2022-02-01,removed
ASSFAM00026301,FAM000263,01,01,primary,1.0,2022-03-01,removed
ASSFAM00054401,FAM000544,01,01,primary,1.0,2022-03-01,active
ASSFAM00084801,FAM000848,01,01,primary,1.0,2022-03-01,removed
ASSFAM00103701,FAM001037,01,01,primary,1.0,2022-03-01,active
ASSFAM00105601,FAM001056,01,01,primary,1.0,2022-03-01,removed
ASSFAM00107101,FAM001071,01,01,primary,1.0,2022-03-01,removed
ASSFAM00020101,FAM000201,01,01,primary,1.0,2022-04-01,active
ASSFAM00021401,FAM000214,01,01,primary,1.0,2022-04-01,active
ASSFAM00037901,FAM000379,01,01,primary,1.0,2022-04-01,removed
ASSFAM000728002,FAM000728,2,01,primary,1.0,2022-04-01,active
ASSFAM00090801,FAM000908,01,01,primary,1.0,2022-04-01,removed
ASSFAM001070002,FAM001070,2,01,primary,1.0,2022-04-01,active
ASSFAM00003801,FAM000038,01,01,primary,1.0,2022-05-01,removed
ASSFAM000155002,FAM000155,2,01,primary,1.0,2022-05-01,active
ASSFAM00022801,FAM000228,01,01,primary,1.0,2022-05-01,removed
ASSFAM00033701,FAM000337,01,01,primary,1.0,2022-05-01,active
ASSFAM00064201,FAM000642,01,01,primary,1.0,2022-05-01,active
ASSFAM00068501,FAM000685,01,01,primary,1.0,2022-05-01,removed
ASSFAM00076001,FAM000760,01,01,primary,1.0,2022-05-01,removed
ASSFAM00086901,FAM000869,01,01,primary,1.0,2022-05-01,removed
ASSFAM00091501,FAM000915,01,01,primary,1.0,2022-05-01,active
ASSFAM00091701,FAM000917,01,01,primary,1.0,2022-05-01,removed
ASSFAM00107501,FAM001075,01,01,primary,1.0,2022-05-01,active
ASSFAM00005601,FAM000056,01,01,primary,1.0,2022-06-01,active
ASSFAM00012301,FAM000123,01,01,primary,1.0,2022-06-01,removed
ASSFAM00038501,FAM000385,01,01,primary,1.0,2022-06-01,active
ASSFAM00043501,FAM000435,01,01,primary,1.0,2022-06-01,removed
ASSFAM000522002,FAM000522,2,01,primary,1.0,2022-06-01,active
ASSFAM00065501,FAM000655,01,01,primary,1.0,2022-06-01,active
ASSFAM00080501,FAM000805,01,01,primary,1.0,2022-06-01,removed
ASSFAM00087301,FAM000873,01,01,primary,1.0,2022-06-01,active
ASSFAM00088201,FAM000882,01,01,primary,1.0,2022-06-01,active
ASSFAM00090801,FAM000908,01,01,primary,1.0,2022-06-01,removed
ASSFAM000968002,FAM000968,2,01,primary,1.0,2022-06-01,active
ASSFAM00101801,FAM001018,01,01,primary,1.0,2022-06-01,removed
ASSFAM00102701,FAM001027,01,01,primary,1.0,2022-06-01,active
ASSFAM00103301,FAM001033,01,01,primary,1.0,2022-06-01,removed
ASSFAM00002901,FAM000029,01,01,primary,1.0,2022-07-01,removed
ASSFAM00028401,FAM000284,01,01,primary,1.0,2022-07-01,removed
ASSFAM00040201,FAM000402,01,01,primary,1.0,2022-07-01,removed
ASSFAM00049601,FAM000496,01,01,primary,1.0,2022-07-01,removed
ASSFAM00057001,FAM000570,01,01,primary,1.0,2022-07-01,active
ASSFAM00061801,FAM000618,01,01,primary,1.0,2022-07-01,active
ASSFAM00063501,FAM000635,01,01,primary,1.0,2022-07-01,removed
ASSFAM00066001,FAM000660,01,01,primary,1.0,2022-07-01,removed
ASSFAM00088401,FAM000884,01,01,primary,1.0,2022-07-01,active
ASSFAM00092201,FAM000922,01,01,primary,1.0,2022-07-01,removed
ASSFAM00104501,FAM001045,01,01,primary,1.0,2022-07-01,active
ASSFAM00053901,FAM000539,01,01,primary,1.0,2022-08-01,removed
ASSFAM00070201,FAM000702,01,01,primary,1.0,2022-08-01,removed
ASSFAM00087401,FAM000874,01,01,primary,1.0,2022-08-01,active
ASSFAM00020201,FAM000202,01,01,primary,1.0,2022-09-01,active
ASSFAM00026501,FAM000265,01,01,primary,1.0,2022-09-01,active
ASSFAM00030701,FAM000307,01,01,primary,1.0,2022-09-01,removed
ASSFAM00045401,FAM000454,01,01,primary,1.0,2022-09-01,active
ASSFAM00068101,FAM000681,01,01,primary,1.0,2022-09-01,active
ASSFAM00089401,FAM000894,01,01,primary,1.0,2022-09-01,removed
ASSFAM00063301,FAM000633,01,01,primary,1.0,2022-10-01,removed
ASSFAM00072901,FAM000729,01,01,primary,1.0,2022-10-01,removed
ASSFAM00100001,FAM001000,01,01,primary,1.0,2022-10-01,active
ASSFAM00103101,FAM001031,01,01,primary,1.0,2022-10-01,active
ASSFAM00108501,FAM001085,01,01,primary,1.0,2022-10-01,active
ASSFAM00108601,FAM001086,01,01,primary,1.0,2022-10-01,active
ASSFAM001092002,FAM001092,2,01,primary,1.0,2022-10-01,active
ASSFAM00003601,FAM000036,01,01,primary,1.0,2022-11-01,active
ASSFAM00012401,FAM000124,01,01,primary,1.0,2022-11-01,removed
ASSFAM00013701,FAM000137,01,01,primary,1.0,2022-11-01,active
ASSFAM00024401,FAM000244,01,01,primary,1.0,2022-11-01,removed
ASSFAM00027001,FAM000270,01,01,primary,1.0,2022-11-01,active
ASSFAM00033101,FAM000331,01,01,primary,1.0,2022-11-01,active
ASSFAM00033501,FAM000335,01,01,primary,1.0,2022-11-01,active
ASSFAM00051101,FAM000511,01,01,primary,1.0,2022-11-01,active
ASSFAM00055401,FAM000554,01,01,primary,1.0,2022-11-01,removed
ASSFAM00063501,FAM000635,01,01,primary,1.0,2022-11-01,active
ASSFAM00067301,FAM000673,01,01,primary,1.0,2022-11-01,removed
ASSFAM00082001,FAM000820,01,01,primary,1.0,2022-11-01,removed
ASSFAM00088601,FAM000886,01,01,primary,1.0,2022-11-01,active
ASSFAM000975003,FAM000975,3,01,primary,1.0,2022-11-01,active
ASSFAM001031002,FAM001031,2,01,primary,1.0,2022-11-01,removed
ASSFAM00015601,FAM000156,01,01,primary,1.0,2022-12-01,active
ASSFAM00032001,FAM000320,01,01,primary,1.0,2022-12-01,removed
ASSFAM00042901,FAM000429,01,01,primary,1.0,2022-12-01,active
ASSFAM000765002,FAM000765,2,01,primary,1.0,2022-12-01,active
ASSFAM00094401,FAM000944,01,01,primary,1.0,2022-12-01,active
ASSFAM00006001,FAM000060,01,01,primary,1.0,2023-01-01,removed
ASSFAM00013101,FAM000131,01,01,primary,1.0,2023-01-01,removed
ASSFAM00017901,FAM000179,01,01,primary,1.0,2023-01-01,removed
ASSFAM00019701,FAM000197,01,01,primary,1.0,2023-01-01,active
ASSFAM00024501,FAM000245,01,01,primary,1.0,2023-01-01,active
ASSFAM00039201,FAM000392,01,01,primary,1.0,2023-01-01,removed
ASSFAM00049301,FAM000493,01,01,primary,1.0,2023-01-01,active
ASSFAM000625002,FAM000625,2,01,primary,1.0,2023-01-01,active
ASSFAM00067201,FAM000672,01,01,primary,1.0,2023-01-01,active
ASSFAM00071801,FAM000718,01,01,primary,1.0,2023-01-01,removed
ASSFAM00081201,FAM000812,01,01,primary,1.0,2023-01-01,active
ASSFAM00083301,FAM000833,01,01,primary,1.0,2023-01-01,removed
ASSFAM00003201,FAM000032,01,01,primary,1.0,2023-02-01,active
ASSFAM00018001,FAM000180,01,01,primary,1.0,2023-02-01,removed
ASSFAM00022301,FAM000223,01,01,primary,1.0,2023-02-01,active
ASSFAM00049501,FAM000495,01,01,primary,1.0,2023-02-01,active
ASSFAM00077501,FAM000775,01,01,primary,1.0,2023-02-01,active
ASSFAM00079101,FAM000791,01,01,primary,1.0,2023-02-01,active
ASSFAM00096801,FAM000968,01,01,primary,1.0,2023-02-01,active
ASSFAM00030001,FAM000300,01,01,primary,1.0,2023-03-01,active
ASSFAM00036901,FAM000369,01,01,primary,1.0,2023-03-01,active
ASSFAM00042001,FAM000420,01,01,primary,1.0,2023-03-01,removed
ASSFAM00088701,FAM000887,01,01,primary,1.0,2023-03-01,removed
ASSFAM000964002,FAM000964,2,01,primary,1.0,2023-03-01,active
ASSFAM00105301,FAM001053,01,01,primary,1.0,2023-03-01,active
ASSFAM00009801,FAM000098,01,01,primary,1.0,2023-04-01,active
ASSFAM000135002,FAM000135,2,01,primary,1.0,2023-04-01,removed
ASSFAM00020701,FAM000207,01,01,primary,1.0,2023-04-01,active
ASSFAM000215002,FAM000215,2,01,primary,1.0,2023-04-01,removed
ASSFAM00025301,FAM000253,01,01,primary,1.0,2023-04-01,active
ASSFAM00000901,FAM000009,01,01,primary,1.0,2023-05-01,removed
ASSFAM00002701,FAM000027,01,01,primary,1.0,2023-05-01,removed
ASSFAM00003001,FAM000030,01,01,primary,1.0,2023-05-01,active
ASSFAM000156002,FAM000156,2,01,primary,1.0,2023-05-01,active
ASSFAM00019601,FAM000196,01,01,primary,1.0,2023-05-01,removed
ASSFAM00028101,FAM000281,01,01,primary,1.0,2023-05-01,removed
ASSFAM00030301,FAM000303,01,01,primary,1.0,2023-05-01,active
ASSFAM00035901,FAM000359,01,01,primary,1.0,2023-05-01,removed
ASSFAM00044201,FAM000442,01,01,primary,1.0,2023-05-01,removed
ASSFAM00050501,FAM000505,01,01,primary,1.0,2023-05-01,active
ASSFAM00053701,FAM000537,01,01,primary,1.0,2023-05-01,active
ASSFAM00072401,FAM000724,01,01,primary,1.0,2023-05-01,active
ASSFAM00007901,FAM000079,01,01,primary,1.0,2023-06-01,removed
ASSFAM000323002,FAM000323,2,01,primary,1.0,2023-06-01,active
ASSFAM00032301,FAM000323,01,01,primary,1.0,2023-06-01,active
ASSFAM000444002,FAM000444,2,01,primary,1.0,2023-06-01,active
ASSFAM00080001,FAM000800,01,01,primary,1.0,2023-06-01,active
ASSFAM001083002,FAM001083,2,01,primary,1.0,2023-06-01,active
ASSFAM00025001,FAM000250,01,01,primary,1.0,2023-07-01,removed
ASSFAM00027601,FAM000276,01,01,primary,1.0,2023-07-01,removed
ASSFAM00039501,FAM000395,01,01,primary,1.0,2023-07-01,active
ASSFAM00042701,FAM000427,01,01,primary,1.0,2023-07-01,active
ASSFAM00073601,FAM000736,01,01,primary,1.0,2023-07-01,removed
ASSFAM00085501,FAM000855,01,01,primary,1.0,2023-07-01,removed
ASSFAM00000201,FAM000002,01,01,primary,1.0,2023-08-01,active
ASSFAM00004101,FAM000041,01,01,primary,1.0,2023-08-01,active
ASSFAM00004801,FAM000048,01,01,primary,1.0,2023-08-01,active
ASSFAM00009101,FAM000091,01,01,primary,1.0,2023-08-01,active
